text,prop_label,hate_label,hate_fine_grained_label
"تخليص ذنوب
البشرة الدهنية 
مبدئيا كده انا عارفة إنك حرانة بس انا قررت افتح مصنع سمنة فى وشك واخليه مزيت واعملك هايلايتل ربانى",0.0,0.0,1.0
تلك ال معاناه لن يفهمها سوا أصحاب النظارات فقط*,0.0,0.0,1.0
عليا الطلاق كنت مريحهم ف الانتخابات من وقفة الطوابير والحر ووجع الدماغ ده كانت هي ورقه وامده فيها صوت الشعب كله,1.0,1.0,3.0
"مالك؟
مليش
يامدام انا الدكتود مش جوزك",1.0,0.0,1.0
على صعيد آخر أنا مرتبي زاد 65 جنيه فدخلت ف شريحة بيتحسب عليها ضربية اسمها كسب عمل ف هيتخصم من مرتبي كل شهر 105 جنيه.,1.0,0.0,0.0
"لما اهلي يلمحوني بدعي كل شويه للناس الي ف الجيش
هو ف الجيش والا اي",0.0,0.0,1.0
"قنبله نيقازاكي😳
قنبله قطع الاوكسجين",1.0,1.0,9.0
لما اخوكى يقفشك لابسه من لبسه,0.0,0.0,1.0
"
قوللنا يا عاطف كيف تصبح سعيداً فى خطوتين

سخن و كل.. اتغطى  ونام",0.0,0.0,1.0
"بصيت لولد غلط ف الدرس الولد طول الدرس .
",0.0,0.0,1.0
لماانا وصاحبتي نبص على بعض عشان نتأكدان احنا شوفنا نفس الحاج,0.0,0.0,1.0
"ليه مدمنين البيبسي عندهم اكتئاب دايماً ؟
 عشان حياتهم كلها soda 😂",0.0,0.0,1.0
ماما اي الصوت دااي ال٧ي خبط ف الحيطه انا : لا مفيش حاجة اخويا,0.0,0.0,1.0
الساعه عدت ١٢ والحمدلله لا إزعاج ولا هدايا ولا إتصالات راحة بال أوي .,0.0,0.0,1.0
"انتو عاملين شعركو كدة ليه
احنا فيمص موديلز
خولات يعني
",1.0,1.0,9.0
"لما ييجي مسلسل بتحبيه ف تقولي لاخوكي اقلب القناة دي مابحبهاش ف يسيبها..
*وجرت الامور كما خطط لها *",0.0,0.0,1.0
"لما صحبتك تفركش مع الواد ال بتكرهيه..
-...
ايه اللي جري يابيبي حمد لله ع السلامه",0.0,0.0,1.0
"ادى الايميل بتاعه على الفيس اهوه
Fhmsdsulimon
60ش75
والانستجرام بتاعه اهوه كمان
بوطه ؟؟!٦ يلا اكراشى عليه براحتك مقا",0.0,0.0,1.0
"فاش  كنتي صغير والمعلم كيدير سميتك فمثال مسألة رياضية وكيقول بلي عندك مزرعة مساحتها 10 هكتارات 
نتا",1.0,0.0,1.0
النزول الوحيد الذي يرفعك,0.0,0.0,4.0
الفرق بين الكوافير و الميكب ارتست,0.0,0.0,1.0
"الوضع :
انا حقيقي مفتقد M في حياتي",0.0,0.0,1.0
"- مش قولتي مش بتحبيه ؟! 
= فضل ورايا لحد ما حبيته..",0.0,0.0,1.0
"ضحكت عليكي امي مش في البيت
او في البيت معرفش شوفي انتي كده",0.0,0.0,1.0
"اللهم بلغي الشهرين
",0.0,0.0,1.0
قسم الاسعاف في مستشفي روسي.... يعني دبر لك حادث,1.0,0.0,1.0
"لما افضل احل مشاكل الناس وانصحهم

مشاكلي",0.0,0.0,1.0
"افتكا ااس ساعة واحدة
الإعجاب بالصفحة
أيوة دخلتلك خاص هدخلك واتس كمان هو د٥ عشاني د عشان نتجوز أنا وانتي بدل قعدتنا كداء",1.0,0.0,1.0
لما تعرف ان خط الفقر تحت 1200 جنيه وانت مرتبك ١٣٥٠ جنيه,0.0,0.0,1.0
"خلصت تصلي ظهر في رمضان وتشتي تقرا شوية قرآن
 الشيبات :
انتبهوالا يسرق البطارية
بيكسر الايات الولد هذا
معك شاحن  كشاف 
تابت قريش 
وطي صوتك يابني
ليش  تقرا في المصحف الكبير يازعم قدك شيبة",0.0,0.0,1.0
"دا واجه الشعب يصدره في التحرير

دا واجه الشعب بوجهه في النت",0.0,0.0,0.0
لا تحاول إقناع القرد ان التفاح ألذ من الموز.. بل حاول إقناع نفسك بأنه لادخل لك بما يحبه القرد.!!,1.0,0.0,1.0
"انا ذاهب لأعيش مع الاسماك بعد ان فشلت في التعامل مع الناس
",0.0,0.0,1.0
التشكيله الجديده من موديلات لبس العيد ف الحظر  السنادى,1.0,0.0,1.0
أنت هتفضل تكتم في قلبك لحد ما تلاقي نفسك بتعيط عشان حد عملك الشاي من غير نعناع .,0.0,0.0,1.0
وعهد الله لقد اصبحت لا ابالي,0.0,0.0,1.0
"-أختي قاعدة عادي في أمان الله.. 

= أنا :

",0.0,0.0,1.0
"
يقولك يا سلام الواحد مش بيرتا ح غيرفي بيته

جربت حضرتك الرويال سويت اللي في الفور سيزون ومرتا حتش ؟",0.0,0.0,0.0
"واين الذين اقسمو بالبقاء ياهانى 

اهم اونلاين بيقسمو لناس تانيين",0.0,0.0,1.0
"هي فين ؟
هي ايه!!

الحتة اللي بتفتح منها ياعم
 انت بتعمل معايا كده ليه",0.0,0.0,1.0
"جميع اكلاتنا بزيت زيتون مقروء فيه قرآن
وملفوف بأتجاة القبلة
ورق عنب بزيت زيتون مقري عليه ؟هذا عادي للتكسب لكن التعليق هو القاتل في نص الجبهة",1.0,0.0,1.0
تكفون اللي يعرف رقمه يبلغه ان الغناء حرام,1.0,0.0,1.0
"- لما تكوني لسه كنتي بتصلي وبعد الصلاة بشوية تغني ..
 أمك :
شوفي مهما تعملي هتفضلي رقاصة",0.0,0.0,1.0
اديي سيبت بطانيتي وسريري يكش المرأة العاملة اللي جوايا تنبسط,1.0,0.0,1.0
"وذنين القاضي

عند بقية العالم

عند التوانسة",1.0,0.0,1.0
احياناً تكون الحياه غير عادله,0.0,0.0,1.0
"اثنين مثلوا دور اكوات في مسلسل يمني 

هم بعد يومين في مصر: ",0.0,0.0,1.0
"اذاي يقولك جامد
 اسفه والله معلش قولتله يمسحه 
 طب اقفلي و متفتحيش دلوقتي
",0.0,0.0,1.0
"الفساد زي السلم.. لما تحب تنضفه لازم تاخده من فوق لتحت مش من تحت لفوق
فيلم كلاب الحراسة
",0.0,0.0,4.0
تقبلي يابنت الحلال تعيشي مع اللي بتحبيه في اوضه زي دي !!!,0.0,1.0,3.0
"-سيبي ي ماما المواعين هقوم اعملها شويه كدا 
=لا هقوم اعملها انا دلوقتي ولا الحوجه لحد
-
أوكي..لا إله إلا لله !",0.0,0.0,1.0
"لما تتجوزي اللي بتحبيه وتبقوا فبيت واحد 
= كل 5 دقايق :
ممكن اخد حضن ثغنن قد كده ",0.0,0.0,1.0
"اااااه

*الدفعات القديمة*

لو نقصت ٤٠ درجة هجيب 90%
ده مين المتخلف إللي ينقص ٤٠ درجة؟!
",1.0,0.0,1.0
"البنات بيغيرو من بعضهم ويحسدوا بعضهم
أنا وصحبتي :",0.0,0.0,1.0
"نهاد ابو القمصان: ""شرعا الست مش ملزمة بخدمة زوجها أو حتى إرضاع أولادها""
اومال هي ملزمه تنكد  علينا بس يا اختى !؟",1.0,1.0,3.0
"هومات ازاي ؟ 
_كان بيحلم بالغد الأفضل وقع عليه سقف الواقع المتهالك جاب أجله",1.0,0.0,0.0
"لما اخد موبايله افتشه وملاقيش حاجة ويقولي يلا دورك

الحقونا .. الحقونا بجد",0.0,0.0,1.0
 انت بعد ما ايدك فلتت وانت بتشد البطانيه علي صدرك,0.0,0.0,1.0
انا مش مستني اي حاجه تيجي الفتره دي الا الشتا .. غيد كده مفيش حاجة تستاهل اني استناها..,0.0,0.0,1.0
لما اقعد اصرف و ملاقيش معايا غير ٤ جنيه هكمل بيهم لاخر الشهر,0.0,0.0,1.0
الشكرمون طاخ فى التارالولى,0.0,0.0,1.0
"مل7د
جمال الاشموري
خالد الرويشان 
يوتيوبر🔞
احمد الجيشي
كمال طماح 
ابو حطب
فواز التعكري
الدولة
مصطفى المومري",1.0,1.0,3.0
"احنا ندخله كلية آلطب علشان يعالجنا Yousef Ashraf
&CnN=n9 7770 ت
لا احنا ندخله كلية الهندسه علشان يبنيلنا دمث",1.0,0.0,1.0
"كي تكون وحدك فالدار وىشعل التليفيزيون و حدو..

راك تتعلم تعتامد على روحك ؟",0.0,0.0,1.0
الناس بتمتحن وانا بحط روج مانا مش هبئا سقوطه وكمان شكلي وحش..,0.0,0.0,1.0
"قاعد ف امان الله عادي 
انا فجأة :
الغزاله رايقه",0.0,0.0,1.0
"مدريدي
لا مش من دي.. انا عاوز من الثانية ابو ودان",0.0,0.0,1.0
اني كاعد بلندن ويومية اسافر ومتونس واشرب كهوه واتأمل الطبيعة واخذ فلوس الاف الدولارات على العركات مال كلمات قصائدي الي انشرها بينكم وانتو تتمالخون تحياتي للشعب العراقي,1.0,1.0,3.0
-مش هطبق البطانيه عشان كدا كدا هنام تاني بليل .,0.0,0.0,1.0
"المدير:استاذ الانجليزي غايب اليوم مافي حصه
استاذ الرياضيات :",0.0,0.0,1.0
"عن اي ألم تتحدثون!? 
حسبي الله ونعم الوكيل
 الصورة من دار العجزة
 ",1.0,0.0,0.0
"-عود البنات عا لي
- شقلبلي انا حا لي
 - يا عا  دل بيه",0.0,0.0,1.0
"الحكومة بتحاول تزبط منحة من الكويت
الجمهور الاردني بهتف لصدام بمباراة الكويت",1.0,0.0,1.0
"حفله مروان بابلو ب300 ج 
حته الارض 100 متر سعرها 750 الف ج
ودا بس توثيق علشان حفيدي 
الي هيحب يحقق الكوميديا في المستقبل",0.0,0.0,0.0
"-انتى متأكده يا دكتوره انك شوفتى القفزه الاقتصاديه
- أيوه.. نط قدامى وبعدين خرج من سقف الاوضه",1.0,0.0,1.0
"الرأة مدينة كامله وعندما يدخلها رجل إما ينيرها.. وإما يطفئها للأبد 

اه ما انا عرفت",0.0,0.0,1.0
"عاوزين نفرح بيكي كده وعاوزينك تتخني انتي رفيعه وعاوزينك تركبي جناحات وتطيري الي الفضاء
طيب",0.0,0.0,0.0
هودا الي حلمت بيه ؟!؟!,0.0,0.0,1.0
اللى يشوفك وحش ماتوريهوش إن إنت حلو..وريه إنت لما بتبقى وحش بتبقى عامل إزاى,0.0,0.0,1.0
"صورة معبره
الفرق بين امك و زوجتك",0.0,1.0,3.0
يا ترى حمو بيكا ولا لسه محموهوش !!!,1.0,0.0,1.0
"القلم وقع مني وانا بذاكر
هى بقت كدة ؟
انا هكمل بكرا",0.0,0.0,1.0
"لا عاش ولا كان ال يمس شعرة منك
المخرج دا غبي ولا ايه ؟ دا اقرع",0.0,0.0,1.0
"لما ترني عليه من فون صحابتك وتلاقي بيقول ايوه يا حبيبتي
=.
بتحس بيا من غير ما اتكلم",0.0,0.0,1.0
عقلي :متلمسش الخطوط عشان تكسب انا اكسب ايه ! عقلي . ملكش دعوة متلمسش وبلل,0.0,0.0,1.0
"٥ا
اخ
جبت بلوزه جديده
جبنا بلولء جديده",0.0,0.0,1.0
"الحل الوحيد لمنع التحرش 
الإناث 
الجيش 
الشرطة
الذكور ",0.0,1.0,5.0
"انا كنت فاكر ان في شيطان قذر مسيطرعلينا طول السنه

طلع الواحد اصلا قذر وظالم الشيطان معاه",0.0,0.0,1.0
"Nourhanne Magour Feb 3 at 7:49 PM
ضهدي بيوجعني لما اوطي يا دكتورة متو طيش وركبتي بتطقطق لما اتنيها متتنيهاش
فظيعه فر العلاج الطبيعي",1.0,0.0,1.0
"@A5٥٥
&9 علبة لشاييا ماما ? جنب آلسكريا بني
ءحلان
ريبة مفيش خحاجة جنبي",0.0,0.0,1.0
"هاتي ياماما البطاقة انااللي هروح اجبلك التموين
= التموين
٤
متتلم
'REI0[ لندد كرانسجا
7ء  تت
40/ % 1P 0P!|01",0.0,0.0,1.0
"الكرامه
انا مسحت رقمه
أحسن لودة هيريحك
لقيته مريحنيش فسجلته تاني",0.0,0.0,1.0
"يعنى هوعلشان بيرتاح ل نجلاء ؟ وبيخاف على شيماء وبيحب ريم

وبيحس برحاب وبيفضفض لمنار وبيعز ياسمين وهو وسحر أصحاب ؟ ووفاء زى أخته تقولي عليه خاين",1.0,0.0,0.0
"انت راجل ابرهة الحبشي علفكرة
متجي يااض.. تعالي يغراب عك.. تعالي شيل الفيل الي انت راكنه صف تانى ده مد ايدك ياض",0.0,0.0,1.0
"لما تقفل باب الارتباط 
= العروض",0.0,0.0,1.0
"واحد مهتم بيكي وبيحبك ومستعد يعمل اي حاجه علشانك

انتي :
اتفووو علي دي علاقه",0.0,0.0,1.0
"لما تروح تعتذر من ابوك من بعد ما عرف انك عم تدخن 
",0.0,0.0,1.0
"= لما ابعت لصحابي اغنيه بصوتي ويقولولي متغنيش تاني اا١ هغي
زم  ٧50
نربد 0 47 6:58
البغا
مكمكم رممامرن",1.0,0.0,1.0
"الناس يعمالوا حالات وستوريات حب ن وأغاني ومعالومات وأدعيه

اصحابي بالحالات :

أسعار صرف # الريال _ اليمني
مقابل الدولار والريال السعودي اليوم
",0.0,0.0,1.0
محدش ابن حلال يجي يلم الشقة اللي محتاسين فيها دي*,0.0,0.0,1.0
"ملحد القرآن به اخطاء حويه
ملحد ايوه حصل فعلا

علم النحوالى   تأسس بعد  القرآن اعتمادا على القرآن
",1.0,1.0,3.0
"لما تكونوا متخاصمين

مش هتفتحي الستوري بتاعتي مش هفتح الستوري بتاعتك",0.0,0.0,1.0
"العشدد جنيه دياول مانزلت كنا فرحانين بيها وبندور عليها دلوقتي إحنا بنتعاد امل معاها معاملة الشايب اللي يعرف يلبسها للتاني يبقي الكسبان
المثك الميزق ااضذ
طرب درعا المحا قذظ
٥ ٧ ٩ ٢",1.0,0.0,1.0
"لامدبة _ السعادة
٨cك
النفسية محتاجة ناس طبيعية تقلق وتخاف عليا مش مليانين أمرا اض
آه والله يابني",0.0,0.0,1.0
في نداء جماعي لوحد ساكن ف العمارة دي ممكن يصور لنا الشقة من جوة ؟,0.0,0.0,1.0
"ابقى تعالي بسرعة عشان نفطر عالآذان
خلاص متجيبش بلح ابوك لقي لفة عجوة فشنطتك هنفطر بيها",0.0,0.0,1.0
لا حرب عالميه تالته ايه احنا لسه مرتبطناش,1.0,0.0,1.0
"لما حد يسألك محتاجة تكوني فين الفترة الجاية
-....
في بيته",0.0,0.0,1.0
"لما واحد بنضارة ميكونش دحيح
كيف يعني انتا عاوز تبوظ شرع ربنا؟",0.0,0.0,1.0
"""كن سببًا في جعل شخص يؤمن بوجود الخير في الناس .""
",0.0,0.0,4.0
"الترم الأ9ل 8 الإلتهاب الساحائي الترم الثاني ٤ فيروس كورونا
مميات رهجع
مجئ ع4 Modemn WifeDiary ب
ما كفاية الترم ده لحدكده وبارك الته فيما رذق",0.0,0.0,1.0
"
الفراخ مش كريسبي ليه ",0.0,0.0,1.0
":Me to me 
لا فطين الامتحاان بكره مش السنه الجايه..",0.0,0.0,1.0
"لما تروح تشتكي لحماتك من بنتها وتكون بتحبك
..=
حماتك

انت

معاه حق انتي ماحدش يعاشرك اصلاً",0.0,0.0,1.0
"ويجي منين الامل.....

 من عند مدام عفاف فى الدور الرابع",0.0,0.0,1.0
هو أنا ممكن لما /جي اتقدم لك اجبلك شبكه فضه بدل الدهب ؟!!! ليه هوأنا طالعه التانيه ف الأولمبياد,0.0,0.0,1.0
"لما تقوليه انك رايحه فرح و يرقض ف تروحي من وراه تلاقيه العريس :

هو انا مش قولت مفيش نزول ؟",0.0,0.0,1.0
مش مهم الغسيل هيتشال امتي من علي الكنبه المهم انه اتغسل ونضيف,0.0,0.0,1.0
"لما حد يبعتلي ادد وادخل ع البروفايل الاقيه لسه معمول مفيش صورولا بوستات
osafa قتات
٥٥١٥ ٥٥ معمولي اث بقا",0.0,0.0,1.0
"سنجعلهم يسرقون أموال شعوبهم ليودعوها في بنوكنا , ثم نعيد إقراض شعوبهم من أموالهم ولا يقتضي الأمر سوى وزير مال من جنودنا .

جاكوب روتشيلد",1.0,1.0,7.0
"الإخوان
إنت اتجننت! دا ""هاني""
قطر تسرق الأثار اليمنيه",1.0,1.0,3.0
شخص لم بعطه الله اي مو هبه,1.0,0.0,1.0
"-يرضيكي تسافري لبلد تانيه وتسيبي اهلك
=...
يرضينى اه
",0.0,0.0,1.0
"ثفي غساله فى كارفور ب 65 الف جنيه هموت عليها يا حسبو

ليه هتغسل ذنوبنا",0.0,0.0,1.0
"-الناس نوعين
-ابعد عن الأتنين",0.0,0.0,1.0
""" ريال مدريد يستحقون الفوز""

مصري",1.0,0.0,1.0
"يجب ان يقوم الطالب باعداد البحث بنفسه حتي تنمي لديه مهارة اعداد البحث
٥٣٣٧٥
/م الطالب
٥eae= {h3
الطالب :",1.0,0.0,1.0
حتي وانا مضايق بضحك مش عارف ده صبر ولا هبل ولا تخلف ولا إيه بالظبط,0.0,0.0,1.0
"لا أحد
يمني متجاهل لحطام حياته وبؤسها :

شوف أمريكا كيف الله ابتلاهم بالفوضىبسسب أفعالهم و جرائمهم ",1.0,0.0,0.0
"- ايه الصوت ده يامحمد 
- مفيش يا حبيبتي ده برطمان الطحينه اللي عالتسريحه وقع اتكسر",0.0,0.0,1.0
"-اتلسعت عادي وانا بشرب الشاي وامي سمعتني بقول يح 
امي:

يحح.. اومال هتعملي ايه ف نار جهنم؟!",0.0,0.0,1.0
لما تكون رايح تخطب وتسمع اهل العروسه بيقولوا حرام ده خلقة ربنا,0.0,0.0,1.0
"اهلي قاعدين يخيروني بين ادبي وعلمي:
ادبي
علمي",0.0,0.0,1.0
"قومي عشان تغسلي المواعين
لراقزر !0
لالالا انا فيزيكلي تعبت",0.0,0.0,1.0
"قولتلها متعرفش حد أننا بنتكلم
صاحبتها اول ما تشوفني :
ابو نسب ازيك",1.0,0.0,1.0
"لما أروح أشتري حاجة من واحد سوري ويقولي بدك شي تاني يا أحلي عروس .
GRc٥٥5 S1cc0
هات رقمك ياض",0.0,0.0,1.0
"يسطلا انا عرفت هننقذ البشرازاي


 ازاي يسطا

هبيدها",0.0,0.0,1.0
"7:00 : طلبت من مطعم 
 7:02 : لو سمحت بقالنا ساعة طالبين",0.0,0.0,1.0
"يابختكم يابتوع المالتي ناشونال، بتقبضوا بالدولار

بتوع المالتي ناشونال",0.0,0.0,1.0
"عف]
وانتويه علاقتك بالاكل بقي
لاانا باكل وبتخن وده صاحبي الرفيع لي بياكل ومبيتخنش ومحدش فينا عاجبه حله",0.0,0.0,1.0
"العيال لما يسيروا يشتروا موس حلاقة سفري: 

البنات لما يخرجن يشترين حفاظات الويز: 
",0.0,0.0,1.0
"زوج قال لزوجته وهي تقطع الخيار انتي اول امرأه في حياتي !!! 
أنتم شوفوا ردة فعل الخيار بس",1.0,0.0,1.0
"بمبة كشر
 تزوجت ٧ مرات ولقبت بملكة جمال الانوثة عام 1880

 كل واحد يروح يبوس  راس مراته
 ويحمد ربنا على نعمته",1.0,0.0,1.0
- شكلي لما حد يدخل البيت معاه كيس..,0.0,0.0,1.0
"القراءة سهل ماتحتاج 
النحو محذوف
القصة مستحيل يجي 
الادب صعب عادي اضيع درجته
اول درس جاء ميد١ ماتوقع يكرره",0.0,0.0,1.0
"لما تقعدتى ساعتين تسرحى فى شعر بنتك
 بنتك بعد 5 دقايق",0.0,0.0,1.0
"عندي مشكله كبيره

*رامي جمال*

انت تسقف",1.0,0.0,1.0
"مش انت رزقت بحبها باعتلي ادد ليه؟

بوسع رزقي",0.0,0.0,1.0
أحلفلك بإيه إن الشفلانة دي بتنزع زهرة شبابي ياعم من غير حلفان باين على وشك,0.0,0.0,1.0
"هاي رايحه عالمستشفى تولد!!

 عنا بتروح بذنوبه ويانس..  واواعيها ب كيس محمص الشعب

نهفات أردنيه
",0.0,0.0,1.0
"خلاص يابابا رسمياً انا جاي
الله يحفظك يابني تجي بالسلامة كلنا منتظرين لك",1.0,0.0,1.0
"اوضة الأم فيها كل حاجة
صيدلية وبرفانات وسوبر ماركت وهدوم وفى الاخر تيجى تقولك بتعمل ايه فى اوضتى ! بعمل شوبينج ياماما FACEBOOK COMEIdofd3 Kermit 17: 17907148800 ٧٧٧٧٧، 077و",0.0,0.0,1.0
"مفاجأه مش كدا
لما تخلص مذاكرة انزل هات عيش
هي المذاكره بتخلص..",0.0,0.0,1.0
واقف في البلكونة عادي لقيت سيادة الرئيس طاير قدامي,1.0,0.0,1.0
"انا فىء الاجازه هنزل الجيم هبدأ اطورمن نفسي
انا ف الجيم :",0.0,0.0,1.0
"العالم كله: يجماعة محدش يسلم بالايد ولا يحضن و البسوا كمامات عشان الڤيرس مينتشرش.
انا و اصحابي: ",0.0,0.0,1.0
"قاعدة بأمان الله بتابع مسلسل ع قوقل 



عمو قوقل من غير سبب : ",0.0,0.0,1.0
"مشايخ الأوقاف واقفين لحماية المسجد
حماية المسجد من الصلاة فيه",1.0,0.0,0.0
"طماح: بقولك الريتش بدا يقل ونشتي نوفي مليون متابع
المسمري: يعني قده وقت نتنادش عشان نرجع ترند ونحصل متابعين
شاعر الدجاج والله مانت شاعر ولاتعرف الشعر
من مبطلات الصيام مشاهدة كمال طماح",1.0,0.0,1.0
"-أنتى مش متخيله انا عامل ايه عشانك 
= عامل ايه 
-الحمد لله وانتى....",0.0,0.0,1.0
"سيديهاتك كلها معايا
تستخدم اذا كان الخصم ينكر زانت عارف كل ماضيه الوصخ",0.0,0.0,1.0
انا اخويا يبقي الخال والد وانا ابقي لاولاده عمتو الحربايه,1.0,0.0,1.0
لما تعزمها على حفلة التيكيت ب300 جنيه والمغني يقول طب السنجل يرفع ايده فوق ثروح رافعة ايدها ,0.0,0.0,1.0
آخر صورة للحصان قبل  استشهاده,1.0,1.0,3.0
"زوجه نائمة وزوجها يذهب للعمل بدون فطور ماذا تسمي هذه الزوجة؟

زوجه نائمة

يعنى ميمشيش معاكي زوجه كسولة

لأياعم نائمه اهووو خخع",1.0,0.0,1.0
"- انا مش فارق معايا دهب هما دبلتين والمهم اكون معاك
 = انا عند بتاع الدهب :",0.0,0.0,1.0
"المتسولين زمان
المتسولين الآن",1.0,0.0,1.0
"يلعنون عمر الذي فتح القدس 

ويلعنون صلاح الدين الذي حرر القدس

ولن يحررالقدس من يلعن فاتحها ومحررها
",1.0,1.0,7.0
"الجواز و الخلفة حصرونى ف أدوار الشر لكن أنا فى الحقيقة إنسانة طيبة
",0.0,0.0,1.0
"-لما البطل يقول للبطلة بحبك.
_..Me",0.0,0.0,1.0
""" لقد مات الإله ، و نحن من قتلناه """,1.0,0.0,4.0
"*ex*
وماذا لو عدت معتذراً؟!
والله يعسل لو عدت راكع لديك بالجزمه",0.0,0.0,1.0
"الناس بتصحي تحضر فطار كويس يسندها طول اليوم 
فطاري:

كوب نيسكافيه",0.0,0.0,1.0
"صحاب العريس تتفضل ع الاستيدج...
صحاب العريس...",0.0,0.0,1.0
ماما عامله أكل ايه النهارده سمك,0.0,0.0,1.0
"مش هتجيب  حتة ؟
ماشى خليك فاكرها


هتجيب حتة ولا لا",0.0,0.0,1.0
"انا بتفرج بواحد سوري بعدما قاللي انه سوري ومستني اقله ""احسن ناس"":",1.0,1.0,3.0
"بتخلفونا ليييه ؟

ما مشيتوهاش بوس بس ليه ؟ ",0.0,0.0,1.0
وادى قرار جمهورى بتغيير اسم قلعة محمل على ومنع مسرحية محمد على وإغلاق شارع محمد على والقبض ع اى واحد اسمه محمد على😂😂😂😂,1.0,0.0,0.0
"مفيش ذره سلكان
*أبويا باعتنى الساعة 12 بالليل أجيبله كارت شحن*

*انا مدام أمانى اللي بتكلمه ماسنجر* وطلبت منه الكارت",0.0,0.0,1.0
"-يتعافى المرء بـ
= مبيتعافاش، المرء مبيتعافاش و أقعد بقي..",0.0,0.0,1.0
لما اروق اوضتي من غير ما امى تقولى و انادي عليها عشان تشوفها,0.0,0.0,1.0
*انا وخالتك كنا مجننين العرسان*,0.0,0.0,1.0
هي سحرتلك أوى كده !,1.0,0.0,1.0
"لما الاهتمام يجيلك من واحد محترم وتلاقيه بيقولك علي فكره انتي رائعة
...=
كان مالوا النسوانجي بس",1.0,0.0,0.0
"عاجل اول اسبوعين في الترم التاني اجازه
آنا واصحابي
مين قال كده",0.0,0.0,1.0
"لما سلوكك يتغيرف البيت فجأه والي يطلب منك حاجه تقوله حاضر و الي يزعلك تقوله الله يسامحك ..

 ابوك :

شلت كام مادة ؟",0.0,0.0,1.0
"واحد قابلته مشكله عادى ومش عارف يحلها ه9
ادهامل
طب وال  العظيم لاحلق شعرى واجرى بعد الفجر واجدد اشتراك الجيم",0.0,0.0,1.0
كم سهرنا من ليال للصباح لا ننم .,0.0,0.0,1.0
"
بيقولوا ان فى شخص بيحبك ودايما بيراقيك من بعيد من غيرما تحس
 
انت فييييين

انت فيييييييييين!",0.0,0.0,1.0
"سوق السمك في دبي

انا كنت بحسبه مطار والله",1.0,0.0,1.0
"هدا يفضل نايم لحد يوم الا متحان
ولما يسقط يقول النظام التعليمي الفاسد ضلمني",1.0,0.0,1.0
" باقي معاكي من مصروف البيت قد ايه فلوس؟؟
 يعني ايه فلوس",0.0,0.0,1.0
"ذي بعد
لما تضرب 8 سندوتشات كبده و تلاقي البياع بيضرب ابنه علشان بياكل منها
ولدتور مانعه مثما 9 ائه",1.0,0.0,1.0
"لما طلب امريكي بيلعب كرة قدم امريكيه يشوف طالب غلبان وفي حاله في المدرسه
",1.0,1.0,3.0
لما تكون سوري ويدخل عليك صاحبك الإسكندراني ويقولك إنه نازل لأبو قير,1.0,0.0,1.0
لحير صعوبه ٥ ع ٥ دو اعي م ممه,1.0,0.0,1.0
"سماع صوت ضحك لأبنتي خارج من غرفتها!!

هل إتفقوا ع قاعه الفرح؟..
هل حددوا اسماء اولادهم؟
هل اختارو لون الستائر؟ كل هذا سوف نعرفه عندما يأتي الحاج..",0.0,0.0,1.0
"الأطفال هذه الأيام بالعيد
٨ ?٧
لاك9 سينباؤ
طفولتنا ايام العيد
٤ ٥ a t 2 Am a z i n g
ndid0
عوو",0.0,0.0,1.0
"*ابو العروسة جايبلو خمسين وصل امانه وشيك على بياض*

*واحد فرحان عشان ابو العروسة وافق ميكنش فيه قايمه طالما مجهز الشقة ودافع مهر*",1.0,0.0,1.0
"غبر جق ت5 +=و8
لما ترن ال وما ر",0.0,0.0,1.0
"أنا و صاحبتى لما فضينا شوية وشربنا القهوة فى حتة بعيدة
كان مستخبيلنا  دا كله فين بس ياربى",0.0,0.0,1.0
"طف6ناا
8مش فاهم الحتقدد خالص 0
هعنبرها ملغبة",0.0,0.0,1.0
"لو سمحت كل الضغوطات دي كبيره عليا مفيش مقاش اطفال عندك
",0.0,0.0,1.0
"ما بقدر اعيش بدونك : 

الهواء
",0.0,0.0,1.0
"كيف السبيل إلى وصالك دلني

اشقطك ازاي",0.0,0.0,1.0
"
لما اتخانق معاه وانكد عليه ويعصب وما اعرف شو اقول :

أنا

دي مش طريقة كلام خد بالك


",0.0,0.0,1.0
"هع علامه /دا9 علامه
كره قمنت 3 حجات معلتعليل في كلا الحالتين
ضلظنا داحولل 3 دجات",0.0,0.0,1.0
أدينى استحملت نكدك كله ياكش تستحمليني لما اخونك .,0.0,0.0,1.0
"احسن مكان  للنوم
احسن مكان للاكل
احسن مكان للتفكير",0.0,0.0,1.0
"-انتي ايه اكتر ميزه فيكي ؟
-الثبات الانفعالي و ضبط النفس.",0.0,0.0,1.0
"لما تركبي جنب واحد حلوفي المواصلات وينزل قبلك.



مش هنساك",0.0,0.0,1.0
"حتى بالكهوة مامتعارك
احتل نص العالم ونجمة ما شايل
نطجا",1.0,1.0,3.0
ياعم اقعد بس هو في حد بيعرفك اصلا,0.0,0.0,1.0
"تروح  تشتري واحد بيبسي وتحصل سعره زاد 100 ريال

*صاحب البقالة *

اصلا الصرف زاد",0.0,0.0,1.0
طبعا يا حضرة لظابط لو حلفتلك إني نسيت النقطة مش هتصدقني,1.0,0.0,1.0
البنات لما بيجيلها عريس بتكون مبسوطه انا لما بيجيلي عريس.. ,0.0,0.0,1.0
"الأسعار مش هتنزل يا ريس ؟

تنزل تروح فين في السقعة دي",1.0,0.0,1.0
